AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
19820,"Detroit-Warren-Dearborn, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,120,21.8,0.062,0.27,,,66.44,138190,3.9,43.54,50.93,64.12,77.65,82.71,90550,105930,133370,161510,172040,,
19820,"Detroit-Warren-Dearborn, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,990,15.3,0.532,0.47,,,32.11,66780,3.7,20.88,23.97,30.95,38.72,47.09,43440,49870,64380,80530,97940,,
19820,"Detroit-Warren-Dearborn, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,9830,3,5.269,1.12,,,27.87,57970,1,17.42,20.21,25.72,32.61,40.26,36220,42050,53500,67820,83740,,
19820,"Detroit-Warren-Dearborn, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,1330,6.1,0.713,0.61,,,61.4,127700,2,36.54,46.85,63.45,72.46,85.5,75990,97450,131980,150730,177830,,
19820,"Detroit-Warren-Dearborn, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,650,8.9,0.346,0.64,,,44.27,92070,2.3,27.49,32.47,45.58,51.73,61.93,57170,67530,94800,107600,128820,,
19820,"Detroit-Warren-Dearborn, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1243,Database Architects,detailed,450,14,0.242,0.57,,,48.57,101030,4.6,35.82,38.18,46.38,59.69,66.38,74500,79410,96480,124150,138060,,
19820,"Detroit-Warren-Dearborn, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,3320,3.2,1.78,0.81,,,45.12,93850,1.1,29.89,36.22,41.94,52.44,63.96,62170,75340,87230,109080,133040,,
19820,"Detroit-Warren-Dearborn, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,1710,8.4,0.914,1.02,,,46.88,97510,10.1,25.22,34.77,40.66,56.22,69.93,52460,72330,84560,116930,145450,,
19820,"Detroit-Warren-Dearborn, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,23050,2.3,12.348,1.19,,,51.71,107570,0.9,33.68,40.6,50.04,62.24,68.19,70050,84450,104090,129460,141830,,
19820,"Detroit-Warren-Dearborn, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,1540,5.8,0.823,0.62,,,41.99,87340,1.8,27.26,35.89,40.86,48.24,57.49,56690,74640,84990,100330,119580,,
19820,"Detroit-Warren-Dearborn, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,560,12.6,0.3,0.5,,,41.94,87240,3.5,21.08,31.79,41.18,51.31,61.23,43840,66130,85650,106730,127360,,
19820,"Detroit-Warren-Dearborn, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,540,15.3,0.287,0.44,,,41.16,85610,3.2,24.87,31.77,38.32,50.16,60.34,51720,66080,79710,104340,125520,,
19820,"Detroit-Warren-Dearborn, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,3810,10.8,2.043,0.73,,,46.42,96550,1.3,25.05,32.54,46.21,58.94,66.94,52110,67680,96130,122590,139230,,
19820,"Detroit-Warren-Dearborn, MI",4,MI,0,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,180,10.3,0.095,0.56,,,48.77,101440,1.8,30.94,38.26,46.35,59.45,67.78,64360,79570,96400,123650,140970,,
19820,"Detroit-Warren-Dearborn, MI",4,MI,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,680,6,0.364,0.51,,,44.58,92730,1.6,31.04,33.27,40.34,50.96,64.9,64560,69200,83910,106000,134990,,
19820,"Detroit-Warren-Dearborn, MI",4,MI,0,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,180,25.3,0.095,0.46,,,53.23,110720,5.7,31.83,41.98,50.87,55.28,73.05,66210,87320,105820,114980,151940,,
19820,"Detroit-Warren-Dearborn, MI",4,MI,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,2180,10.7,1.17,1.08,,,46.15,95990,4.4,27.4,35.4,43.4,51.86,63.89,56990,73630,90260,107870,132890,,
20020,"Dothan, AL",4,AL,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,420,8.2,7.283,0.22,,,33.13,68900,2.6,15.17,22.23,30.57,40.94,53.1,31560,46240,63580,85160,110450,,
20020,"Dothan, AL",4,AL,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,30,16.4,0.576,0.5,,,38.79,80680,8.6,17.33,24.3,30.95,49.38,68.61,36040,50550,64380,102700,142710,,
20020,"Dothan, AL",4,AL,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,110,16.5,1.867,0.4,,,22.71,47230,5.2,12.77,14.96,20.37,27.82,35.23,26550,31120,42370,57860,73270,,
20020,"Dothan, AL",4,AL,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,70,15.6,1.281,0.58,,,32.53,67660,2,19.07,25.23,30.22,38.69,48.7,39660,52480,62860,80480,101300,,
20020,"Dothan, AL",4,AL,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,90,8.9,1.516,0.15,,,42.23,87830,2.8,23.57,30.68,40.05,49.74,67.75,49030,63820,83310,103450,140920,,
20020,"Dothan, AL",4,AL,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,40,34.4,0.648,1.08,,,24.18,50280,9.4,14.8,15.39,23.3,31.65,31.65,30790,32000,48460,65830,65830,,
20100,"Dover, DE",4,DE,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,1310,2.1,19.917,0.59,,,42.38,88150,8,22.15,29.2,39.14,49.85,65.01,46070,60740,81400,103680,135220,,
20100,"Dover, DE",4,DE,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,260,9.2,3.973,1.16,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
20100,"Dover, DE",4,DE,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,30,11.1,0.522,0.47,,,49.14,102220,5.6,29.65,34.69,43.14,54.39,101.44,61670,72150,89730,113140,211000,,
20100,"Dover, DE",4,DE,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,60,10.1,0.84,0.74,,,26.69,55520,2.4,20.82,22.58,24.54,27.82,37.38,43300,46970,51030,57870,77750,,
20100,"Dover, DE",4,DE,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,200,4.7,3.032,0.64,,,29.4,61140,1.5,17.72,22.49,29.49,31.5,45.66,36850,46780,61330,65530,94970,,
20100,"Dover, DE",4,DE,0,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,50,13.7,0.7,1.29,,,37.26,77490,3.6,21.31,28.89,32.43,43.47,56.38,44320,60080,67450,90430,117260,,
20100,"Dover, DE",4,DE,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,140,7.8,2.169,0.98,,,34.86,72510,1.7,23.44,26.84,31.35,39.96,49,48750,55830,65210,83110,101920,,
20100,"Dover, DE",4,DE,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,40,16.2,0.664,0.74,,,36.5,75920,7.2,23.57,29.71,33.19,43.4,54.26,49020,61800,69040,90280,112850,,
20100,"Dover, DE",4,DE,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,260,23.4,3.975,0.38,,,51.37,106850,8.9,31.38,37.6,49.09,61.82,86.12,65270,78200,102110,128590,179120,,
20100,"Dover, DE",4,DE,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,40,8.3,0.655,0.23,,,39.69,82560,4.6,18.09,25.55,38.25,47.74,65.68,37620,53150,79560,99310,136620,,
20100,"Dover, DE",4,DE,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,40,14.6,0.592,0.83,,,43.99,91500,4,29.49,36.42,39.14,51.14,60.12,61330,75750,81400,106380,125040,,
20220,"Dubuque, IA",4,IA,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,1260,6,21.957,0.65,,,37.29,77560,2.3,19.85,25.14,34.95,44.16,56.59,41290,52280,72690,91850,117710,,
20220,"Dubuque, IA",4,IA,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,180,20.9,3.189,0.93,,,41.7,86730,4.6,24.6,28.87,37.89,50.08,60.48,51160,60060,78810,104160,125800,,
20220,"Dubuque, IA",4,IA,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,70,10.7,1.174,1.03,,,28.21,58680,4.9,19.01,23,27.21,32.13,38.02,39550,47840,56600,66830,79070,,
20220,"Dubuque, IA",4,IA,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,300,11.7,5.195,1.1,,,24.75,51480,3.2,16,19.5,23.33,28.51,36.77,33270,40560,48520,59290,76490,,
20220,"Dubuque, IA",4,IA,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,150,4.4,2.556,1.16,,,38.34,79760,2.1,28.13,31.01,37.64,43.84,51.62,58510,64510,78290,91190,107370,,
20220,"Dubuque, IA",4,IA,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,70,26.3,1.295,1.44,,,37.03,77030,5.9,19.75,29.62,38.17,44.93,48.83,41080,61600,79390,93450,101560,,
20220,"Dubuque, IA",4,IA,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,220,6.1,3.835,0.37,,,45.15,93920,2.4,30.87,37.54,40.92,51.77,63.1,64210,78070,85110,107670,131240,,
20220,"Dubuque, IA",4,IA,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,60,24.6,1.118,0.4,,,54.27,112890,20,24.8,29.41,36.41,66.6,83.7,51590,61170,75740,138520,174100,,
20220,"Dubuque, IA",4,IA,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,40,10.7,0.748,0.69,,,33.68,70060,3.2,19.25,25.99,32.66,40.16,48.74,40030,54060,67920,83540,101380,,
20260,"Duluth, MN-WI",4,MN,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,2060,3.9,16.873,0.5,,,40.04,83280,2,22.5,29.34,38.02,47.16,61.48,46800,61040,79070,98080,127880,,
20260,"Duluth, MN-WI",4,MN,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,320,2.1,2.59,0.76,,,39.89,82980,2.7,30.41,31.41,40.34,40.34,47.19,63240,65340,83910,83910,98160,,
20260,"Duluth, MN-WI",4,MN,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,30,13.8,0.266,0.24,,,46.13,95950,2.5,28.13,31.99,45.08,52.44,74.12,58510,66540,93760,109060,154160,,
20260,"Duluth, MN-WI",4,MN,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,200,3.3,1.616,1.41,,,32.44,67460,1.5,14.89,23.86,32.73,38.45,49.6,30980,49640,68070,79970,103160,,
20260,"Duluth, MN-WI",4,MN,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,370,7.8,3.002,0.64,,,27.59,57380,1.4,18.67,22.33,25.94,31.31,38.39,38830,46450,53950,65120,79860,,
20260,"Duluth, MN-WI",4,MN,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,30,8.9,0.269,0.23,,,48.92,101750,3.1,31.63,32.54,45.47,60.09,78.03,65790,67680,94590,124980,162300,,
20260,"Duluth, MN-WI",4,MN,0,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,40,9.8,0.309,0.57,,,40.22,83660,3.7,23.96,30.38,38.75,52.45,60.93,49840,63190,80600,109090,126730,,
20260,"Duluth, MN-WI",4,MN,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,130,5,1.081,0.49,,,39.79,82750,1.1,28.15,32.63,39.14,45.27,52.15,58550,67870,81410,94160,108460,,
20260,"Duluth, MN-WI",4,MN,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,50,5.9,0.439,0.49,,,42.81,89040,5.6,30.99,32.86,42.41,53.31,60.53,64450,68360,88200,110880,125910,,
20260,"Duluth, MN-WI",4,MN,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,560,13.3,4.558,0.44,,,51.94,108020,4,33.95,38.3,47.71,61.91,75.29,70610,79660,99230,128770,156610,,
20260,"Duluth, MN-WI",4,MN,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,60,14.7,0.462,0.77,,,35.14,73100,2.8,22.07,25.85,33.82,41.39,50.15,45900,53770,70350,86100,104310,,
20260,"Duluth, MN-WI",4,MN,0,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,40,8.6,0.326,0.5,,,30.98,64430,3.6,19.08,22.9,29.32,36.94,46.82,39680,47630,60990,76830,97390,,
20260,"Duluth, MN-WI",4,MN,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,130,6.9,1.068,0.38,,,39.42,81980,2.2,21.1,30.77,39.48,48.59,55.61,43880,64000,82120,101060,115660,,
20260,"Duluth, MN-WI",4,MN,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,40,7.8,0.362,0.51,,,33.77,70230,3,23.26,26.55,32.26,38.34,48.26,48380,55220,67090,79740,100370,,
20260,"Duluth, MN-WI",4,MN,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,30,9.4,0.255,0.24,,,36.24,75390,2.1,20.21,23.57,28.87,47.33,58.12,42050,49020,60060,98450,120880,,
20500,"Durham-Chapel Hill, NC",4,NC,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,23120,1.4,70.562,2.09,,,55.16,114730,2,31.09,40.15,51.97,65.76,83.86,64660,83500,108100,136790,174420,,
20500,"Durham-Chapel Hill, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,2620,4.7,7.989,2.34,,,48.44,100760,1.2,31.26,38.65,48.04,57.96,66.09,65010,80390,99930,120560,137480,,
20500,"Durham-Chapel Hill, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,870,8.8,2.668,2.41,,,55.89,116260,1.9,40.46,42.07,50.67,67.71,82.53,84160,87500,105390,140830,171660,,
20500,"Durham-Chapel Hill, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,70,11.1,0.21,0.92,,,60.94,126760,1.8,34.88,48.79,60.78,68.82,84.98,72560,101480,126430,143150,176750,,
20500,"Durham-Chapel Hill, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,1270,3.4,3.873,3.39,,,49.48,102910,1.5,24.35,39.95,50.43,62.18,64.25,50640,83090,104880,129330,133630,,
20500,"Durham-Chapel Hill, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,2180,7,6.643,1.41,,,31.57,65670,1,19.49,24.86,31.32,36.91,48.31,40530,51710,65140,76780,100480,,
20500,"Durham-Chapel Hill, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,1000,2.7,3.044,2.59,,,73.52,152930,0.9,46.62,61.57,78.66,83.86,90.85,96970,128060,163620,174420,188970,,
20500,"Durham-Chapel Hill, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,260,6.4,0.782,1.44,,,51.99,108130,1.4,30.83,40.62,51.27,64.78,69.51,64120,84490,106640,134740,144570,,
20500,"Durham-Chapel Hill, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1243,Database Architects,detailed,310,6.3,0.952,2.25,,,60.23,125270,8,33.2,47.01,59.4,75.43,84.73,69060,97790,123550,156890,176230,,
20500,"Durham-Chapel Hill, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,1010,5.8,3.096,1.4,,,48.52,100920,1.6,30.15,36.69,45.74,59.96,66.94,62710,76320,95140,124720,139230,,
20500,"Durham-Chapel Hill, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,770,4.9,2.354,2.62,,,51.67,107470,1.5,32.53,40.15,50.71,61.97,69.98,67660,83500,105470,128890,145560,,
20500,"Durham-Chapel Hill, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,8330,4.7,25.421,2.45,,,63.77,132640,3.4,40.23,49.62,62.5,71.27,85.22,83680,103200,129990,148230,177250,,
20500,"Durham-Chapel Hill, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,910,5.3,2.787,2.1,,,51.83,107800,2.2,28.69,39.41,49.41,64.56,75.6,59660,81960,102760,134290,157250,,
20500,"Durham-Chapel Hill, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,190,27.6,0.577,0.96,,,40.83,84930,10.2,24.96,32.8,38.41,49.18,62.89,51910,68220,79890,102300,130810,,
20500,"Durham-Chapel Hill, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,570,21.9,1.744,2.65,,,48.37,100620,2,30.89,37.12,49.52,56.24,64.11,64240,77200,103000,116970,133350,,
20500,"Durham-Chapel Hill, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,1140,3.1,3.468,1.23,,,53.68,111660,0.8,31.75,41.58,52.69,64.85,72.54,66040,86480,109600,134880,150880,,
20500,"Durham-Chapel Hill, NC",4,NC,0,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,30,11.6,0.092,0.54,,,66.37,138040,5.5,35.26,38.44,61.33,80.86,#,73340,79960,127560,168190,#,,
20500,"Durham-Chapel Hill, NC",4,NC,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,140,22.7,0.419,0.59,,,56.22,116930,3.8,33.63,45.08,59.41,70,74.24,69950,93760,123580,145610,154410,,
20500,"Durham-Chapel Hill, NC",4,NC,0,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,730,5.4,2.241,10.76,,,60.08,124970,3.5,37.44,43.57,59.62,67.99,86.41,77880,90630,124010,141410,179740,,
20500,"Durham-Chapel Hill, NC",4,NC,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,710,5.9,2.176,2.02,,,56.32,117150,2.5,30.72,43.55,60.08,66.11,80.81,63900,90580,124960,137510,168080,,
20700,"East Stroudsburg, PA",4,PA,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,660,4.8,12.085,0.36,,,38.21,79470,1.4,21.28,26.05,36.66,46.73,59.76,44260,54190,76250,97200,124300,,
20700,"East Stroudsburg, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,30,38.9,0.567,0.17,,,45.67,95000,4.6,27.54,36.18,43.27,53.4,70.49,57270,75250,90010,111070,146620,,
20700,"East Stroudsburg, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,170,9.1,3.109,0.66,,,26.16,54400,3.2,17.42,21.66,25.02,30.48,35.26,36240,45060,52050,63390,73340,,
20700,"East Stroudsburg, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,50,9.3,0.881,0.4,,,39.37,81880,2.3,23.5,32.23,36.55,42.34,50.94,48890,67030,76020,88060,105950,,
20700,"East Stroudsburg, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,70,12.6,1.234,0.12,,,48.79,101490,4,33.03,35.44,44.31,59.23,79.3,68700,73720,92160,123200,164950,,
20700,"East Stroudsburg, PA",4,PA,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,190,4.7,3.454,1.23,,,41.9,87150,0.7,26.05,32.62,39.46,50.26,59.76,54190,67850,82080,104540,124300,,
20740,"Eau Claire, WI",4,WI,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,1890,2,22.827,0.67,,,38.38,79820,1,22.33,28.19,36.78,46.76,59.61,46440,58640,76500,97250,123990,,
20740,"Eau Claire, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,200,7.9,2.384,0.7,,,41.48,86270,3.6,24.55,30.84,38.55,47.17,60.5,51070,64150,80190,98110,125840,,
20740,"Eau Claire, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,50,12.1,0.636,0.57,,,48.93,101770,2.5,30.59,35.97,47.3,57.72,65.71,63630,74820,98380,120070,136670,,
20740,"Eau Claire, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,70,14.2,0.875,0.77,,,30.64,63740,2.3,23.7,24.24,29.9,34.95,41.61,49300,50420,62180,72700,86540,,
20740,"Eau Claire, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,320,4.7,3.877,0.82,,,26.73,55600,1.3,18.26,21.49,24.53,30.7,38.27,37970,44710,51020,63860,79610,,
20740,"Eau Claire, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,60,6.9,0.727,0.62,,,49.65,103280,4,36.04,39,46.69,57.41,64,74960,81120,97110,119410,133110,,
20740,"Eau Claire, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,210,4.5,2.519,1.14,,,41.53,86380,1.1,27.16,31.78,39.1,47.42,60.96,56480,66100,81330,98630,126810,,
20740,"Eau Claire, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,60,14.4,0.706,0.79,,,39.31,81760,8,26.16,32.49,40.86,41.18,50.44,54410,67580,84980,85660,104910,,
20740,"Eau Claire, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,450,6.2,5.425,0.52,,,43.78,91060,1.4,28.57,33.83,39.98,51.07,62.33,59430,70360,83150,106220,129640,,
20740,"Eau Claire, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,90,15.4,1.054,1.76,,,28.57,59420,2.8,17.05,20.97,26.45,37.24,39.76,35470,43620,55010,77450,82700,,
20740,"Eau Claire, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,160,5.7,1.932,0.69,,,36.01,74900,1.6,23.94,28.81,35.28,38.05,49.09,49790,59910,73380,79150,102110,,
20740,"Eau Claire, WI",4,WI,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,80,5.5,0.918,1.29,,,37.71,78430,2.1,25.11,27.87,37.49,44.71,52.16,52220,57970,77970,93000,108500,,
20740,"Eau Claire, WI",4,WI,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,50,19.9,0.664,0.62,,,43.87,91250,2.2,30.25,33.1,45.87,47.43,62.49,62920,68840,95410,98650,129980,,
20940,"El Centro, CA",4,CA,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,410,3.1,6.625,0.2,,,39.84,82860,4,21.24,26.77,35.25,50.38,62.41,44180,55690,73320,104790,129820,,
